videoId,titulo,canal,canal_id,fecha_publicacion,descripcion,palabra_clave,vistas,likes,comentarios,duracion_segundos,es_para_ninos,suscriptores_canal
Nk0QTbMEWaQ,🔥 GUIA DE OPTIMIZACIÓN EXTREMA: ¡Para cualquier Portatil!,ZixTech,UC4HZBXfL0M8AfUlf-VOibmA,2023-12-21T00:00:06Z,Guia de optimizacion AVANZADA para bajar las TEMPERATURAS de cualquier portatil gaming/no gaming y subir los FPS.,optimización,232229,12333,697,986.0,False,80400
aZ5WdKkxZtE,🔥Los MEJORES Mods de Optimización Minecraft 1.20.1 FORGE | +450 FPS,Ck7,UCl7nDwyVd8u7zFwPOvUEhSw,2024-04-09T19:00:00Z,Estos son los mejores mods para jugar minecraft a mas de 450 FPS Acá vas a encontrar mas videos de optimización y shaders: ...,optimización,228717,6217,875,288.0,False,16700
Z6WSPJm0udY,OPTIMIZA FORTNITE al MAXIMO 😮✅ #fortnite #shorts,TheChris,UCKXT_1CW5_7LNyE4NXqoZ1A,2024-07-19T21:50:01Z,"MEJORA la calidad de FORTNITE en 30 SEGUNDOS! ✨Redes Sociales✨ Cuando No Suba Videos En Youtube,Estare ...",optimización,261316,10066,190,31.0,False,116000
Qi0etquM8uc,Como Optimizar tu Tarjeta Gráfica NVIDIA #pctips #pcgaming #pcgamer #techtips #gamingpc #nvidia,InMedia Gaming PC,UCFI_4pu4-3FiTmj3fqFfJhg,2025-03-28T19:55:29Z,,optimización,356713,19409,340,43.0,False,128000
3A7MGtQCLnw,como acelerar mi pc y optimizar windows sin programas p5,GaymerPC,UCURj-_A3Tr024kS-AU4NlPA,2024-02-20T19:48:08Z,Como acelerar mi pc y optimizar windows sin programas 2024.,optimización,325857,0,53,27.0,False,115000
9oDfZtT-3HU,Aplicaciones de las derivadas | 3 problemas de Optimización | La Prof Lina M3,La Prof Lina M3,UCf_WxAAjqYu4elARCN_a-Ew,2021-10-26T03:12:58Z,Problema 1: Un granjero tiene 3 000 pies de cerca a la mano. Determine las dimensiones de un corral rectangular que contenga ...,optimización,173425,5498,112,5984.0,False,344000
phhfiEAPhdk,"OPTIMIZAR WINDOWS PARA PC DE GAMA BAJA, SIN GPU Y SIN PROGRAMAS",GMEZA,UCNsbwOYITotp3UsCJOAefhA,2025-03-24T20:17:06Z,"En este video vamos a ver como optimizar windows 10 o windows 11 para pc de bajos recursos o gama baja sin GPU, sin ...",optimización,172110,7010,414,853.0,False,7520
XCWtdnmGuc8,🔥 OPTIMIZACIÓN COMPLETA Windows 10 (2024) 🚀 EL MEJOR Y MÁS COMPLETO VIDEO ✔️,TecnoMaster MX,UCZkx3xm0ZzU1MMhi2XuoqLA,2023-11-19T09:12:31Z,"Aprende a optimizar tu PC con Windows 10 al máximo. Acelera tu PC con estos trucos, que mejoran por mucho el rendimiento, ...",optimización,168014,4640,128,1373.0,False,25400
E9DZ2VU6l0I,¡EL MEJOR PACK de OPTIMIZACIÓN para WINDOWS 10/11! ( EXPLICADO A DETALLE ) *FUNCIONANDO 2025* 📈🔥,TheAlexGames,UCovo-xnBJeFQzZe1Nm2OrYQ,2023-12-15T21:00:06Z,ஜ۩۞۩ஜ▭▭▭▭▭▭▭▭▭▭▭ ······ ¡Bienvenido a la descripción!,optimización,168243,7105,1089,1808.0,False,19400
VN7nipynE0c,Cómo se Inventaron los Números Imaginarios,Veritasium en español,UCXtxgWwk55kVJo9lCCZRdmg,2021-12-12T20:07:11Z,"Durante mucho tiempo se consideró imposible encontrar una solución general para la ecuación cúbica, hasta que abandonamos ...",números complejos,4079976,133498,2834,1351.0,False,2580000
51Mw1QZVhME,"NÚMEROS COMPLEJOS: Suma, Resta, Multiplicación y División. Explicado con EJEMPLOS.",ingGenio dinámico,UC8YxIcreOaddxHheBIA_LYQ,2020-04-16T21:06:09Z,Bienvenido! En este canal estaré subiendo diferentes cursos de los cuales he sido profesor de Universidad. SUSCRÍBETE para ...,números complejos,549585,13416,458,1091.0,False,16400
WC8WDHyMeJU,POTENCIAS de i | NÚMEROS COMPLEJOS | SUPER FÁCIL 🤩 |Números imaginarios,Aprendiendo Matemática,UCf4aS4D05aZUzMTgFlDcNMg,2021-02-15T17:15:03Z,Aprendé RÁPIDO y FÁCIL cómo calcular las POTENCIAS de i con los profesores Adrián y Cristina 🎥 Si querés ver el curso ...,números complejos,451158,10711,271,361.0,False,265000
nSqM-gf2qiw,¿Por qué son NECESARIOS los NÚMEROS COMPLEJOS?,Mates Mike,UC-_kZ3UZBsnCWJEVr8ysMww,2021-01-21T14:30:11Z,"Cuántos tipos de números existen? Infinitos, eso está claro, pero estoy seguro de que conocéis los más comunes. Entre ellos ...",números complejos,361578,18583,766,669.0,False,368000
ksTigYi8TzA,APRENDER NÚMEROS COMPLEJOS DESDE CERO,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2022-11-10T22:05:53Z,"Cómo aprender números complejos desde cero. Explicación de qué son este tipo de números, para qué sirven y cómo operar ...",números complejos,243379,7736,253,7015.0,False,1790000
3T_kUypAEWc,📌 NÚMEROS COMPLEJOS | Representación Grafica y Módulo | Juliana la Profe,Juliana la profe,UC0xkGSNyTTmTxK7KQ9NRtzg,2021-04-19T22:15:10Z,Hola❗❗ En el siguiente video vemos cómo representar los numeros complejos en el plano complejo ó Diagrama de Argand.,números complejos,226431,3867,43,493.0,False,130000
8ZkkzyzXFcY,DIVISIÓN de NÚMEROS COMPLEJOS | SUPER FÁCIL 🤩 |,Aprendiendo Matemática,UCf4aS4D05aZUzMTgFlDcNMg,2021-04-05T17:15:01Z,Aprendé RÁPIDO y FÁCIL cómo resolver una DIVISIÓN de NÚMEROS COMPLEJOS con los profesores Adrián y Cristina 🎥 Si ...,números complejos,186073,4827,101,400.0,False,265000
O9a33uiTrQQ,Cómo encontrar TODOS los Strongholds usando NÚMEROS COMPLEJOS,El Rincón de los Teoremas,UCyesTHKo2XC1IMT9R4LdG_w,2024-04-28T16:00:07Z,Quieres dominar tu servidor controlando todos los Strongholds de tu mundo? Este es tu vídeo. En apenas 8 minutos aprenderás ...,números complejos,165825,17722,341,493.0,False,23800
6mUyXNV_Q-w,Operaciones números complejos. Probar que 4/i=-4i,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2022-05-05T19:24:26Z,Operaciones con números complejos. En concreto queremos probar que 4/i es lo mismo que -4i. Para ello es necesario recordar ...,números complejos,161143,12165,126,52.0,False,1790000
hAhFEXhtRn8,Raíces de números complejos - Ejemplo 1,Profe Tejada,UCg9umF0f9EwzTbGBgMdBFqA,2021-09-03T23:09:57Z,Raíces cúbicas de un número complejo Resultados del ejercicio w0 = i w1 = -0.8660 - 0.5i w2 = 0.8660 - 0.5i Puedes encontrar ...,números complejos,139682,2700,82,766.0,False,2160
wJVcC6eKTBA,NÚMEROS COMPLEJOS 07: Potencia de Números Complejos,TU PROFE EN LINEA,UCNVyBG4XouoTIG4ROETBv2Q,2021-12-12T01:00:09Z,Ejemplos resueltos para aprender a resolver potencias de números complejos #numeroscomplejos ...,números complejos,133334,1916,63,1112.0,False,219000
KzMSuHApEvk,Qué son los números imaginarios,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2024-10-16T19:00:09Z,"Iniciamos el curso de números complejor y primero tenemos que conocer los números imaginarioas, aqui doy un repaso por ...",números complejos,129114,3602,70,1018.0,False,10000000
hyIiqD2Ob4Y,TRUCO MATEMÁTICO,podemos aprobar matemáticas,UCmT4d0m9NY-_okRBeSnMoTQ,2022-01-21T13:15:19Z,TRUCO MATEMÁTICO.,matemáticas y ciencia,23568452,732258,5595,31.0,False,1510000
Lqf5WmulMYI,Sumas y restas con dinosaurios - Matemáticas para niños - Operaciones matemáticas - Recopilación,Smile and Learn - Español,UCCZpm6436NiU__lcBAlEZmQ,2020-06-25T15:30:01Z,Vídeo educativo para que los niños aprendan a sumar y restar de manera divertida. Esta es una compilación de varios vídeos de ...,matemáticas y ciencia,17883297,97888,0,1425.0,True,5370000
-Bcp6gzK8IU,La profesora de Matemáticas ☺️💕 #shorts #humor #tiktokvideo #latina #comedia #funny #peru #fyp,Gabriela Flores Villar,UCRIWIquWdo_lquf4xfC4KEw,2025-02-04T00:21:50Z,,matemáticas y ciencia,16911559,348100,1090,22.0,False,9630000
kAap-CKkb40,MULTIPLICACIÓN DE NÚMEROS ENTEROS. Multiplica como un PRO,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2022-09-18T12:31:11Z,Operación aritmética básica en donde hay que multiplicar números enteros. Es posible convertir una multiplicación en otra ...,matemáticas y ciencia,10495379,598673,8094,42.0,False,1790000
W4E5YQg16Lc,Matemáticas Creativas: El Niño que Transformó los Números en Arte ✏️🎨,Jarabitu,UCmLTm6pi6_OQ_yXgbYetdlA,2024-10-20T21:30:03Z,"Para cualquier reclamación de derechos de autor, ponerse en contacto a (jarabituhistorias@gmail.com) 🙏 Historia ↓↓ Este niño ...",matemáticas y ciencia,8050425,231437,173,28.0,False,4880000
MSj_wwflhoQ,Truco matemático TRUCO Matemático para SUMAR,podemos aprobar matemáticas,UCmT4d0m9NY-_okRBeSnMoTQ,2021-10-26T17:18:37Z,Truco matemático - TRUCO Matemático para SUMAR.,matemáticas y ciencia,6771266,177086,0,42.0,True,1510000
Bx_7gOhPPCA,Cave location math. #math #maths #mathematics #science #stem #facts #interesting #interestingfacts,LearnWithSherlock,UC_3fwjSMwBMHisbBF7UJt2A,2025-05-29T03:01:46Z,,matemáticas y ciencia,10278896,354275,18896,83.0,False,257000
KGplb8R2hdY,Reto Matemático #matemática #matemáticas,Profe Lukas,UCF4Jdb0p6j5IqoRuYw4YFcA,2024-07-24T16:05:31Z,Te enseño como resolver este truco de matemáticas.,matemáticas y ciencia,5481133,169821,2509,57.0,False,137000
AGG3HqT3d8g,Like si queres novia   #cuadro #novios #noviazgo #tela #telar #tejer #matematica #ingenieria,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-02-26T17:01:44Z,Like si queres novia #cuadro #novios #noviazgo #tela #telar #tejer #matematica #ingenieria #arquitecto #regalo #sanvalentin ...,matemáticas y ciencia,6015111,521400,3022,75.0,False,917000
acl3xFBVyds,MATEMÁTICAS en el MUNDO vs en MI PAIS 🇪🇦🌎🇲🇽,Mikecrack,UCqJ5zFEED1hWs0KNQCQuYdQ,2024-04-21T19:00:01Z,,matemáticas y ciencia,4991034,388328,3352,20.0,False,56800000
CrehPEkvWjQ,🗯️ ÉPICO Teorema de PITÁGORAS #matemáticas #curiosidades #educativo,Los Profes De Ciencias,UCNC7X82tIKWBh19_FcuHuTA,2024-04-01T18:00:09Z,,matemáticas y ciencia,3534824,151662,534,18.0,False,61800
eHLXZNqsYZw,Blaze y Los Monster Machines | Blaze Canta Sobre Ciencia y Matemáticas | 1 Hora | Nick Jr.,Nick Jr. en Español,UCaEb7kPgpldLuEzCRzFXsLw,2023-12-08T17:00:33Z,"Blaze usa el poder de la ciencia, como la fuerza y la tracción, para salvar el día! ¡Aprende nuevas canciones de ciencia y ...",matemáticas y ciencia,3448617,9121,0,3682.0,True,17300000
313kSkE4N6I,Water balloon math. #math #maths #mathematics #science #stem #facts #interesting #interestingfacts,LearnWithSherlock,UC_3fwjSMwBMHisbBF7UJt2A,2025-04-11T01:42:18Z,,matemáticas y ciencia,5536586,135950,7900,86.0,False,257000
Qr98YD4bvXE,Examen de Matemáticas ➗🤓✖️ | ¿Eres bueno con los números? | Play Quiz de Cultura General,PlayQuiz - Trivia,UCagq0wMel4-6qMMtS_FWGiA,2024-08-16T19:00:14Z,Eres Bueno en Matemáticas? 🤔 Redes PlayQuiz 🌎 : -TWITCH: https://www.twitch.tv/playquiz -TIKTOK: ...,matemáticas y ciencia,3278659,13704,920,620.0,False,1270000
Gd_h0SJQ1tQ,Truco Matemático para sumar FRACCIONES,podemos aprobar matemáticas,UCmT4d0m9NY-_okRBeSnMoTQ,2021-11-18T17:44:16Z,Truco Matemático para sumar FRACCIONES.,matemáticas y ciencia,3070940,136493,1132,54.0,False,1510000
UIzOfKMToVQ,TEST DE INTELIGENCIA QUE TE HARÁ PENSAR,podemos aprobar matemáticas,UCmT4d0m9NY-_okRBeSnMoTQ,2021-12-18T18:04:24Z,TEST DE INTELIGENCIA QUE TE HARÁ PENSAR.,matemáticas y ciencia,2917235,46435,4483,28.0,False,1510000
KgvQ-ZmMXUE,Cuidado con generalizar apresuradamenre #matematicas,3Blue1Brown Español,UCQbsk1JQNaskUlfdoyiWJDg,2025-01-29T02:28:54Z,,matemáticas y ciencia,2728526,240888,1388,60.0,False,140000
T7BZ9h5Dmkc,Comenta cuantas acertaste😼🧠 #matematica #matemática #preguntas #quiz #reels #test #culturageneral,adivina_limonchin,UC4kD8npN5yYDdzjE9XNvKmQ,2023-09-16T14:35:32Z,,matemáticas y ciencia,2551381,167578,2346,60.0,False,828000
VnHQ3aM0dJM,Ciencias y Matemáticas | Aprendamos Juntos | Canciones Infantiles | JunyTony en español,JunyTony - Canciones Infantiles,UC-9RjJHpfTbJLm1Ro7QZ32A,2023-05-27T19:00:10Z,Disfruta las canciones y los cuentos del canal de JunyTony! Aprieta el botón de suscripción o haz click abajo.,matemáticas y ciencia,2239630,3238,0,2164.0,True,4080000
eC6-OOfx1tQ,"UNIDADES, DECENAS Y CENTENAS - El valor posicional de los números - Matemáticas para niños",Smile and Learn - Español,UCCZpm6436NiU__lcBAlEZmQ,2021-05-18T15:30:09Z,"Vídeo educativo para niños en el que aprenderán qué es el valor posicional de los números, y qué son las unidades, decenas y ...",matemáticas y ciencia,2203590,19870,0,324.0,True,5370000
NdIslGg92XI,Truco matemático para sacar raíz cuadrada 🎓☝🏽,Cristian Apaza Coro,UCq4W_hFkNxg-RIHD6S_xgBQ,2021-06-10T01:34:46Z,,matemáticas y ciencia,2233636,127775,4838,42.0,False,834000
ADnC2K-WciA,Blaze y Los Monster Machines | ¡Blaze y AJ Usan Ciencia y Matemáticas! | Nick Jr. en Español,Nick Jr. en Español,UCaEb7kPgpldLuEzCRzFXsLw,2024-02-16T17:00:14Z,"Blaze necesita averiguar cómo pasar esas enredaderas, ¡y usará el poder de la ciencia y las matemáticas para salvar el día!",matemáticas y ciencia,1795531,4633,0,2630.0,True,17300000
DAsQb1ReMS0,Dividir por dos cifras Truco Matemático,podemos aprobar matemáticas,UCmT4d0m9NY-_okRBeSnMoTQ,2021-11-19T10:37:35Z,Dividir por dos cifras Truco Matemático TRUCO DE MATEMÁTICAS.,matemáticas y ciencia,1865639,71980,1801,55.0,False,1510000
YWajLm-dRFk,A Bumblebee le gusta esto 🐝 #matematicas,Shortredematematica,UC-EoTOIC2tSA1WZpmYo3-Lg,2025-04-07T21:09:04Z,,matemáticas y ciencia,2600250,206537,1357,119.0,False,289000
hx1xWO-XjX8,"¡Examen de MATEMÁTICAS! ➗🤓✖️ ¿Eres Bueno con los Números? 🧠 | Fácil, Medio, Difícil, Imposible",Super Quiz,UCoVdcWdQgbg-fxT7nZGuLcQ,2025-04-02T16:00:58Z,"Pon a prueba tus habilidades de cálculo rápido con nuestro desafiante quiz de matemáticas! Desde suma, resta, multiplicación ...",matemáticas y ciencia,1525454,12017,320,1106.0,False,1030000
XQ-IJGXuQhg,Chiste matemático en los Simpsons.#matematicas #matemáticas #chistematematico #chistematemático,Lumitclases,UCZr-i7QctbJ5UgRNBP6GdiA,2025-06-21T15:13:06Z,Chiste matemático en los Simpsons. #matematicas #matemáticas #chistematematico #chistematemático.,matemáticas y ciencia,2921002,110460,900,81.0,False,8910
k4C_7TC75hs,Escalator hero math. #math #maths #mathematics #science #stem #facts #interesting #interestingfacts,LearnWithSherlock,UC_3fwjSMwBMHisbBF7UJt2A,2025-05-08T01:41:28Z,,matemáticas y ciencia,2480224,88211,3306,83.0,False,257000
f5niaRny7Is,¿Sabías que las abejas sin saber matemáticas ya usaban la forma más eficiente para cubrir espacio?,Ingesaurio,UChA2sj60T3uWU5Q8ECBZkZA,2025-07-01T02:02:54Z,Sabías que las abejas sin saber matemáticas ya usaban la forma más eficiente para cubrir espacio? La Conjetura del Panal ...,matemáticas y ciencia,2159179,90395,722,125.0,False,66600
cNRni7x4w_k,Qué harían en todo ese tiempo?   #matematica #factorial #52factorial #exponentes #numeromasgrande,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-03-23T17:00:55Z,Qué harían en todo ese tiempo? #matematica #factorial #52factorial #exponentes #numeromasgrande #ingenieria ...,matemáticas y ciencia,1360650,125395,1457,60.0,False,917000
bW3cF7Nkh1Y,PENTACIÓN??   #suma #multiplicacion #tetracion #potencia #pentacion #hexacion #matematica #numeros,Eze Martínez,UCOWFKaCN-rzmYk502JFWnqg,2025-03-22T17:01:30Z,PENTACIÓN?? #suma #multiplicacion #tetracion #potencia #pentacion #hexacion #matematica #numeros #ingenieria #fyp ...,matemáticas y ciencia,1271755,112521,936,67.0,False,917000
0vAF9_IOQG8,Volcano trash math. #math #maths #mathematics #science #stem #facts #interesting #interestingfacts,LearnWithSherlock,UC_3fwjSMwBMHisbBF7UJt2A,2025-06-25T01:31:32Z,,matemáticas y ciencia,1881862,43019,1971,88.0,False,257000
IgB_QLZR6Ek,¿Cuál es el problema sin resolver MÁS ANTIGUO de las matemáticas? #matemáticas #derivando,Derivando,UCH-Z8ya93m7_RD02WsCSZYA,2024-07-14T16:00:23Z,Suscríbete al canal! Sigue a Eduardo Sáenz de Cabezón: En Twitter: http://twitter.com/edusadeci En Instagram: ...,matemáticas y ciencia,1073791,65722,1886,29.0,False,1550000
01O03PBiyGE,Por qué las matemáticas no son exactas,Sr. Wolf Podcast,UCDpEK8djI618ju_4nLAoT2A,2025-06-26T17:02:18Z,Aprende más de las personas mayores en AMAVIR 🎙️Podcast completo en el canal de YouTube de Sr. Wolf Podcast #amavir ...,matemáticas y ciencia,1524844,15948,577,78.0,False,98700
VhRb5A2Gihk,Qué es la integral y Para qué se usa,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2022-10-19T00:00:06Z,"Introducción al concepto de integrales en el que te hablaré de qué es la integral, para qué se usa y un poco de la historia para ...",cálculo integral,3313405,58078,591,1517.0,False,10000000
M3Zx9a9gO0c,Curso de Integrales. Capítulo 1: ¿Qué es y para qué sirve la integral? Una propuesta didáctica.,Bruno Bernal,UCiPMon-QmwV1j5dYvd6iI6g,2022-09-04T01:41:33Z,Desde que entendí el concepto de integral me propuse contarlo. Hasta hoy no he podido hacerlo de la forma que siempre soñé.,cálculo integral,1792769,78156,4039,1493.0,False,138000
s1BMqFdtZfM,Área bajo la curva | Ejemplo 1,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2021-03-16T17:00:12Z,"Área bajo la curva, explicación de cómo se encuentra el área bajo la curva que más exactamente es el área entre la curva y el ...",cálculo integral,1099290,27249,477,1503.0,False,10000000
M_xCxHcBdBo,"📚 INTEGRAL INDEFINIDA - Cálculo 1  (#41)Se souber derivada, fica fácil!!",Equaciona Com Paulo Pereira,UCZLyNRqqp2MeFuwuZdbGDJw,2020-02-10T22:00:03Z,Assine a plataforma Equaciona e faça um curso completo de matemática http://hotm.art/paulopereira Lá você encontrará vídeos ...,cálculo integral,795615,48312,456,1416.0,False,1850000
igP8HxOj1_s,Como Fazer Integral Indefinida Com Fração,Matemática - Prof Reginaldo Moraes,UCyjCLZQIlXl1qTAJyUaPVTg,2022-04-26T10:07:00Z,Entenda de vez como fazer integrais com fração com explicações claras e objetivas. Mostramos como resolver integrais com ...,cálculo integral,787170,12469,487,860.0,False,177000
5ZrfmQEVMjk,Área bajo la curva | Introducción,Matemáticas profe Alex,UCanMxWvOoiwtjLYm08Bo8QQ,2021-03-30T15:27:38Z,"Introducción al concepto de área bajo la curva, aquí te explicaré qué es el área, a qué se refiere la frase ""área bajo la curva"", ...",cálculo integral,552709,15625,204,1846.0,False,10000000
7-VB6ErkX0U,Dominando la integral definida e indefinida 😮✌️ #ingedarwin #integrales,IngE Darwin,UCCEiGea11PvLd44aPuG9FxQ,2023-06-21T04:18:32Z,,cálculo integral,585440,47641,210,60.0,False,795000
QyIWrbnTVM4,Cálculo Integral - Volumen de sólidos de revolución #1,Antonio Cedillo Hernandez,UC6ffUgAasw3S_A1RTutJhEQ,2020-05-06T01:52:58Z,Te invito a descubrir este nuevo método para resolver problemas de volumen de sólidos de revolución el cual clasifica los ...,cálculo integral,319099,6709,196,1062.0,False,15300
vc_9sI2_SkI,Cálculo integral triple con cilindro y esfera | Coordenadas Cilíndricas y Esféricas | [LARSON 14.7],Ronny Online,UCq125WqQNPjEh-TEyy3rDUw,2020-03-16T02:39:38Z,Primero se modela el solido correspondiente con GEOGEBRA para determinar los límites de integración en coordenadas ...,cálculo integral,310665,5551,237,1614.0,False,136000
TFaUnAtaan4,Clase #1 de Integrales: Inmediatas y Cambio de Variable,El Traductor de Ingeniería,UCa6V1UVOXN4wDm7RDQDoa6g,2024-06-16T17:36:04Z,"Esta es la primera parte de dos o tres clases, veremos cuántas! de integrales. En la parte que viene seguimos con más. Video ...",cálculo integral,308895,18091,365,1842.0,False,1600000
LtUh2a_EUu4,Qué es una integral. Explicación desde cero,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2022-08-05T10:35:20Z,Explicación del significado de las integrales mediante ejemplos de la vida diaria. En este caso relacionamos el concepto de ...,cálculo integral,295299,13640,489,450.0,False,1790000
Kpz3hbrmbXM,Calculo integral explicado en Minecraft,Rubik,UCWYmWfb9O-Di7cOVUzBpRHA,2025-03-14T18:14:21Z,,cálculo integral,334989,48072,450,66.0,False,804000
A1xwdE9V8f0,Como Calcular Uma Integral Definida Com Fração,Matemática - Prof Reginaldo Moraes,UCyjCLZQIlXl1qTAJyUaPVTg,2024-07-01T21:01:00Z,Este vídeo é ideal para quem quer aprender como fazer integrais com fração! Explicamos como resolver integrais com fração ...,cálculo integral,262953,4681,147,1154.0,False,177000
Uft9Zds7N98,👉 Integrales Definidas Areas 💥TRUCOS  y Ejercicios Resueltos [ Bachillerato Universidad ],profesor10demates,UCx2Y_55MBCq3lkc3aOtmAiw,2021-05-05T13:43:32Z,Cómo resolver integrales indefinidas y calculo de areas por integración matemáticas 2 bachillerato universidad ejercicios ...,cálculo integral,212069,5446,181,2562.0,False,623000
qgCYT4JCJn4,Solución examen LEGENDARIO UNI Perú Cálculo INTEGRAL Mecánica #1 Universidad Nacional de Ingeniería,Math Rocks,UC4nxWt8WxXUmCXpjSLyYtKA,2020-01-06T00:20:31Z,"UNI #Perú #Cálculo Un examen que se hizo viral en el 2019 por su alto nivel de dificultad, requiere de un buen nivel de ...",cálculo integral,207551,6966,1621,1880.0,False,393000
E3ECQskKyrU,¿QUÉ ES EL CALCULO INTEGRAL? Super facil - Para principiantes,Daniel Carreón,UCwScwtu5zVqc_wHtRx9XvDA,2021-10-13T16:30:05Z,"Hola, aqui te dejo este video en el que te explico que es el calculo integral, ideal para principiantes. ✉️ NEGOCIOS ...",cálculo integral,206572,6834,216,195.0,False,9300000
IaQcGZdadhc,Para qué sirve el cálculo integral. 5 ejemplos explicados,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2022-09-04T20:56:32Z,Ejemplo de aplicación del cálculo integral. En concreto vamos a calcular la altura a la que soltamos un cuerpo usando integrales.,cálculo integral,185681,6732,228,2232.0,False,1790000
_w9Zv7VUAmk,Para qué sirve el calculo integral. Un ejemplo,Matemáticas con Juan,UCb40x1kRqrq7---i14VaA-A,2022-08-26T11:33:15Z,Ejercicio práctico en el que mostramos una aplicación del cálculo integral. En concreto tenemos un depósito de agua que es ...,cálculo integral,174444,5972,324,565.0,False,1790000
VyCAMdOZeCc,1.1 Cálculo de áreas por aproximación. Cálculo integral DGETI Manual del alumno. 2021-2022,Matemáticas con Orozco,UCC7JpeFxteFFvLZNRa23BLQ,2021-08-20T13:00:12Z,,cálculo integral,161752,5044,362,2647.0,False,26600
w-Q1CMfFEo4,"Volumen por Método de Cascarones Cilíndricos, Cálculo Integral | Ejemplo 1",MateFacil,UCHwtud9tX_26eNKyZVoKfjA,2022-08-16T20:00:11Z,Calcular el volumen que se obtiene al girar la región alrededor del eje Y usando el método de capas cilíndricas o cascarones ...,cálculo integral,157702,2607,36,710.0,False,1450000
O9S8rbudEJk,Dominando las integrales 🤠✌️ #shorts #ingedarwin,IngE Darwin,UCCEiGea11PvLd44aPuG9FxQ,2023-05-27T13:34:06Z,,cálculo integral,169935,13347,105,60.0,False,795000
nVSPAs4XBlA,Área bajo la curva (Cálculo integral) Método de rectángulos. EJEMPLO 1,Matemáticas con Orozco,UCC7JpeFxteFFvLZNRa23BLQ,2020-09-23T03:07:52Z,Aproximación área bajo la curva mediante rectángulos inscritos. *Aproximación basada en el punto medio de cada sub intervalo ...,cálculo integral,130986,2405,66,524.0,False,26600
IYav8mNyZKs,#123andres #matematicas #números #aritmética #musicainfantil #shortsvideo #aprendeespañol #cantar,123 Andrés,UCrNRnxyY4zC2KKE9Aos2mPw,2024-11-30T16:42:12Z,"Suscríbete: https://www.youtube.com/user/unodostresandres?sub_confirmation=1 Books, CDs and merch: ...",aritmética,56991117,680870,0,27.0,True,8040000
LmOGByUHhAk,Cuándo estudio matemáticas #shorts,Megadiverti2,UCEKfFJqwFu0XKoR67083zVQ,2021-11-22T05:24:02Z,TIENES QUE VER ESTOS VIDEOS ...,aritmética,25538335,1106922,0,9.0,False,1440000
URhhiEsmxJA,Lo más básico de las matemáticas | Está facilito  🧐,enchufetv,UCoGDh1Xa3kUCpok24JN5DKA,2023-09-28T00:30:13Z,Vídeo completo aquí https://youtu.be/2Qk3VqJ8_t0?si=K0TJ1ve0y-nXV0qQ.,aritmética,23162405,1218706,2260,51.0,False,28000000
